,0
549,1543164.1424000096
550,1512759.4391435797
551,1519176.4694221024
552,1514179.6629324788
553,1488694.126085648
554,1468898.7501491725
555,1484044.62984634
556,1483557.9865379666
557,1496931.834113758
558,1491029.010152913
559,1497987.9710775164
560,1507708.5816239035
561,1508804.5151124294
562,1510620.8018556694
563,1512257.0573425072
564,1522462.9213950993
565,1514144.4232145897
566,1513530.5228893643
567,1518425.4031159498
568,1519508.267662178
569,1523001.8220754105
570,1520897.857362985
571,1519208.2232269063
572,1527352.9230515473
573,1514604.0206703218
574,1516016.4369509034
575,1514432.3048655419
576,1519712.4800799398
577,1507131.5998234863
578,1536446.8877528145
579,1595345.2976442585
580,1596642.2333101449
581,1605100.8441200624
582,1630751.9689585862
583,1642785.1083844663
584,1647103.205553734
585,1661640.7418230076
586,1662961.0160718656
587,1667721.8908657748
588,1665672.3450433866
589,1655826.5838725152
590,1654278.4144728146
591,1652043.1098633078
592,1662625.7978093785
593,1670667.3225730215
594,1685795.7593026904
595,1673977.858526106
596,1674337.7008443489
597,1668886.621488701
598,1676304.8429647197
599,1671486.6611961962
600,1651380.6117569495
601,1633648.929565854
602,1631626.8384174171
603,1641479.7906645557
604,1634055.5538102603
605,1642342.3339800683
606,1660066.5171891358
607,1624238.4437623436
608,1627818.9344210343
609,1609858.6484479995
610,1608294.772817066
611,1612940.6757885155
612,1603898.8987578445
613,1612144.7724408007
614,1587636.9661833113
615,1593973.4241761204
616,1616392.6095587297
617,1590613.8433187879
618,1593971.5379570217
619,1590372.456259411
620,1600735.9958353827
621,1613265.2255384496
622,1598414.2204345178
623,1602450.0916056375
624,1578238.7552451722
625,1587048.6884083147
626,1616156.159260959
627,1639340.0897650046
628,1657665.6808272079
629,1686879.49538913
630,1687728.6183031176
631,1696267.4695756792
632,1716437.4114492787
633,1706124.4492356614
634,1688451.820588643
635,1675486.9039672771
636,1685671.2525427537
637,1678807.5441606867
638,1681561.1672857995
639,1671263.2483279684
640,1689408.6420103598
641,1680376.621378728
642,1682616.5083618194
643,1690276.0621472048
644,1680852.2151744762
645,1672086.0053745883
646,1645755.9990223497
647,1643867.8521176951
648,1632398.2680500122
649,1626027.6935496454
650,1586366.2003242592
651,1598437.211194936
652,1536818.7195053967
653,1545674.4089354493
654,1486630.9462882755
655,1527485.4889051002
656,1472447.3909682748
657,1544879.1167490904
658,1547247.3179967594
659,1573197.2029923524
660,1563700.9219283226
661,1554209.0707773012
662,1504368.2610257878
663,1485684.1414643535
664,1492863.479473837
665,1537210.328029301
666,1556834.771774898
667,1528309.7830248103
668,1542957.49121296
669,1580560.573471516
670,1578770.0172251004
671,1578771.7638740218
672,1567615.0713054752
673,1534189.8156219549
674,1537878.8231509926
675,1572135.909155034
676,1557649.8523041827
677,1528076.1430439833
678,1545173.2159328691
679,1560276.2373525891
680,1576859.0918945498
681,1598010.467451423
682,1611380.0148026575
683,1603762.6335751133
684,1614095.2040323238
685,1583062.8000546175
686,1544526.0281064042
687,1563405.4026404575
688,1583237.6369376848
689,1603624.9751120622
690,1582492.9033502499
691,1588387.6683745598
692,1555983.9629103576
693,1512800.1270738614
694,1534641.00672763
695,1556339.8003239955
696,1575342.9106109096
697,1579392.7704011232
698,1621214.1077154472
699,1620998.223216388
700,1633302.3051781487
701,1640559.8618377123
702,1655660.7301936883
703,1628391.5112290627
704,1648284.7978448267
705,1638857.015289343
706,1629039.040788846
707,1663310.6891615153
708,1693600.906221122
709,1671181.6838871986
710,1686937.4563406114
711,1722062.703697188
712,1723447.8140398061
713,1692893.2925003362
714,1653710.5462667746
715,1663988.9598220526
716,1686694.081084917
717,1670409.6167106717
718,1680800.270825572
719,1706409.5267599155
720,1658129.254213088
721,1672978.4494092402
722,1715342.7643824564
723,1703593.8349864825
724,1724332.4560588943
725,1698727.4376125152
726,1670668.3924638454
727,1669387.6700652505
728,1637449.5200659097
729,1628173.259647297
730,1598868.731866895
731,1589668.0848909528
732,1639480.807828931
733,1644431.7914387963
734,1713705.074167049
735,1710011.8501175216
736,1694464.6108401136
737,1700697.8802545834
738,1707055.2698691585
739,1724706.7321277289
740,1690848.3226920152
741,1716403.4735252955
742,1678644.6587138723
743,1660067.013358095
744,1647579.285078622
745,1655354.9180203548
746,1658603.4457285986
747,1649412.1248874438
748,1688322.2634227204
749,1692533.9349282014
750,1699684.702383494
751,1724218.5708274343
752,1727469.96849403
753,1706874.883654576
754,1726687.3728526358
755,1711749.4503506236
756,1729515.7395709145
757,1737749.3198128773
758,1745377.136722992
759,1734077.1356019932
760,1740667.1531548812
761,1750214.373346279
762,1751921.1881459148
763,1760508.431220652
764,1745132.8482445946
765,1748228.1831120176
766,1764036.4397979965
767,1768651.8092531592
768,1782387.0872285177
769,1785937.2056847643
770,1793176.2156578558
771,1801041.4034964696
772,1804164.0852591828
773,1802088.5327931591
774,1802747.6231311273
775,1798482.011598644
776,1804018.8033873052
777,1806088.8400939323
778,1820165.6183538733
779,1815334.5286086388
780,1815115.5010107683
781,1824930.8584487666
782,1826826.9034385094
783,1820619.9160652317
784,1822190.0779931701
785,1831087.1458705163
786,1823969.4266343638
787,1831293.597163712
788,1847027.2064908033
789,1839750.3636511727
790,1835914.8958501928
791,1836770.427766523
792,1832891.6288533327
793,1836940.441831949
794,1856678.1537622134
795,1842571.6657697333
796,1841171.9091493853
797,1839436.4090624528
798,1830809.3407456398
799,1815853.897935708
800,1826441.068636276
801,1837451.2423151997
802,1843621.8822680651
803,1842836.1755467483
804,1864902.8590224509
805,1859385.2974814943
806,1868284.8220390177
807,1868484.6753980685
808,1875083.949208896
809,1866125.8487006426
810,1861643.8282129017
811,1861466.436045032
812,1859367.7654261203
813,1878789.3889589666
814,1879356.5761431486
815,1869206.693082711
816,1878901.9151831968
817,1882228.9895569677
818,1894181.9617193965
819,1887243.7908045284
820,1873851.3544955226
821,1881398.9610187497
822,1865884.8573299875
823,1836757.9166142705
824,1850005.4711949322
825,1874283.9882374392
826,1861759.9985239285
827,1871775.8810394367
828,1880834.776269489
829,1859201.4373895407
830,1846965.762978741
831,1854450.47842185
832,1839687.9428565667
833,1837831.1686380487
834,1866444.357214048
835,1883942.2228467742
836,1890002.6240152123
837,1893468.7999351306
838,1907309.006663936
839,1917401.7582310676
840,1892919.4170504098
841,1867572.5066763752
842,1865352.7539479998
843,1852661.1738427607
844,1837801.8547633204
845,1843150.6979773552
846,1850059.8586392226
847,1826790.0425628056
848,1818906.5764100472
849,1812148.323135758
850,1793039.0828518677
851,1784792.6997119992
852,1798435.4393977232
853,1802024.7327193324
854,1785218.7760765862
855,1790060.3749145926
856,1786652.5993916641
857,1802124.075909917
858,1788976.9398088704
859,1779269.1782704627
860,1742192.2438151771
861,1749550.2711744814
862,1757989.6803195437
863,1788896.2895304726
864,1787650.6442798267
865,1803341.4789786495
866,1780447.6371822834
867,1806196.3266881718
868,1808262.8900455486
869,1829663.9114894439
870,1851381.1759727367
871,1858893.274485068
872,1868198.1194081847
873,1875803.2810775691
874,1835081.8267866033
875,1854518.6766401273
876,1820796.4207057885
877,1824028.4097281008
878,1834333.3886781624
879,1820418.105052681
880,1835904.0987875217
881,1848358.897767987
882,1856957.2783275614
883,1850709.8504074328
884,1834212.6317623542
885,1830713.9148268313
886,1815436.8946155664
887,1810211.7736767705
888,1794384.8137118209
889,1824259.4984314544
890,1822551.4448039671
891,1836922.5998696052
892,1864688.1923016473
893,1860334.402527436
894,1832922.170923962
895,1817997.8412864606
896,1800092.7763287567
897,1805744.7957352425
898,1842481.226073895
899,1870238.9951129046
900,1864154.8738595373
901,1852033.0291640589
902,1855569.6424066063
903,1846882.6621681892
904,1869905.4706349084
905,1871001.1530723958
906,1869944.3375171672
907,1873955.9333853747
908,1870518.6805975924
909,1878769.2994133905
910,1872886.5012940522
911,1870453.7859609863
912,1859181.845096591
913,1868014.0241620135
914,1858847.4290027837
915,1853699.9845829827
916,1850562.507628409
917,1840736.1645808436
918,1820595.2487519865
919,1817510.7643136124
920,1814961.40716853
921,1822744.4932952388
922,1813692.0483109397
923,1797154.9895293727
924,1815950.0997469297
925,1802697.6824344196
926,1800799.882278177
927,1832881.5438523442
928,1812719.3865725119
929,1791872.5673797752
930,1798977.8269581755
931,1800392.0471543786
932,1814735.302300292
933,1805052.6911902248
934,1802139.156186136
935,1806768.8609654047
936,1804117.2118329026
937,1805454.278858478
938,1805618.710573306
939,1792103.4700822358
940,1787834.4818822634
941,1784305.5258483293
942,1798645.1611794177
943,1784765.6965601307
944,1794824.9785322223
945,1792803.6360842802
946,1787994.3172481924
947,1794922.412195833
948,1804098.336963326
949,1794474.8496816682
950,1763104.1303181471
951,1757082.412802537
952,1755957.5006790487
953,1750193.9946563113
954,1766810.1111894457
955,1799327.609564331
956,1805595.9456484732
957,1818440.9387677386
958,1794010.8692823048
959,1793830.704249701
960,1779359.7781582032
961,1773743.2257866485
962,1783644.3956557673
963,1788915.3504014954
964,1781454.664863605
965,1821705.5224401725
966,1806618.5852622185
967,1798416.6867129684
968,1804430.138034676
969,1769461.7136145518
970,1753386.3274616296
971,1757906.115270941
972,1755382.9801879996
973,1737717.668349612
974,1720109.2189179205
975,1720305.258535077
976,1733294.467946748
977,1747341.4573266364
978,1733320.9785985555
979,1729167.557421601
980,1743145.3282265638
981,1742163.2220691373
982,1738019.228146032
983,1752128.9639834454
984,1739097.6779406753
985,1745321.2705255107
986,1741599.2518863857
987,1752821.2336194864
988,1752343.2537269464
989,1763154.997453355
990,1768634.7927298802
991,1767675.9394649605
992,1790434.294778851
993,1787530.6687500752
994,1776560.195083026
995,1775639.7854304947
996,1785565.4286921641
997,1800153.6767644903
998,1795278.1124015464
999,1802007.1998177995
1000,1795200.360402779
1001,1790293.8898811261
1002,1785322.9076114548
1003,1781590.3336462376
1004,1763148.9436665918
1005,1787971.7590552608
1006,1824720.5815851167
1007,1824048.0325939024
1008,1832935.977944299
1009,1835363.9884797242
1010,1831608.4901645235
1011,1848790.033811588
1012,1861565.0120578555
1013,1871213.5879316176
1014,1872440.2338840363
1015,1868391.6272486341
1016,1876890.7202335123
1017,1894175.0117285561
1018,1858101.82503724
1019,1851858.3058205307
1020,1850864.495701179
1021,1852113.267199169
1022,1867042.8150667178
1023,1857182.2079857122
1024,1871295.815602269
1025,1866337.8583834374
1026,1861760.9598127934
1027,1873336.278278482
1028,1863298.210106401
1029,1876546.2291284327
1030,1882679.428102893
1031,1869930.511874237
1032,1880772.5421697376
1033,1880081.4443675405
1034,1888961.4102237774
1035,1883553.9142664482
1036,1886716.5776086387
1037,1892098.0347542437
1038,1898158.0471256692
1039,1879407.5562721645
1040,1873831.633733913
1041,1875025.0351565417
1042,1853971.0203406368
1043,1869882.7033991485
1044,1889334.179114211
1045,1883894.191420493
1046,1894674.7564285046
1047,1908717.1982560745
1048,1922210.4447338905
1049,1928312.3446946538
1050,1935068.056909709
1051,1930518.370731324
1052,1936649.527713266
1053,1930780.741381879
1054,1934410.3578010725
1055,1942586.258959069
1056,1932890.7810881347
1057,1922747.482384703
1058,1915840.3098257643
1059,1932854.5379955594
1060,1917618.9184560652
1061,1956292.4533037844
1062,1957800.5828519328
1063,1992954.1662970465
1064,1997609.2787498478
1065,2004441.7697362578
1066,1991196.138153697
1067,2003631.2572541211
1068,1980239.9650998425
1069,1990960.7539575056
1070,1977825.0176438857
1071,1977199.0386900592
1072,1996198.567873076
1073,2020659.361633325
1074,2016792.972395058
1075,2012151.1452808897
1076,1981314.6711028547
1077,2024341.6752596325
1078,2026830.823523787
1079,2022722.4795117972
1080,2049774.9190248854
1081,2066142.81673852
1082,2091121.7929280032
1083,2088403.372658675
1084,2095223.4118597487
1085,2091284.7520845348
1086,2109781.389148756
1087,2115205.9935840648
1088,2099893.535060325
1089,2129960.0035849516
1090,2144215.9639269705
1091,2127957.079230848
1092,2145084.925491655
1093,2145889.393433639
1094,2143649.1288426393
1095,2157665.230340973
1096,2147370.472365381
1097,2160302.673777203
1098,2179876.4964782074
1099,2162536.6189274
1100,2183449.0364142195
1101,2178532.700229607
1102,2186489.4638740174
1103,2177425.015289576
1104,2156197.1381317307
1105,2150636.3504247274
1106,2164633.482849655
1107,2143171.541235687
1108,2148595.2337056976
1109,2122262.9989458476
1110,2161971.850765024
1111,2157227.0387399453
1112,2126186.7288641986
1113,2138616.1224580095
1114,2145585.2749451334
1115,2164086.523130393
1116,2143570.3748774007
1117,2122634.7224496454
1118,2156611.9391768207
1119,2152534.567777986
1120,2168226.5162450545
1121,2189891.4836611915
1122,2156578.955529485
1123,2098877.7651219163
1124,2106818.2988461535
1125,2101794.7663171655
1126,2123386.108395389
1127,2153749.49768911
1128,2156097.1710911333
1129,2153007.7109347084
1130,2152775.3344878987
1131,2148671.6335476507
1132,2155931.4848410627
1133,2184911.400759228
1134,2165849.276861931
1135,2167312.6073176493
1136,2172558.2996167825
1137,2203440.16619316
1138,2205894.7059387867
1139,2209781.3212447884
1140,2214634.91409488
1141,2210840.7700558277
1142,2189040.368721857
1143,2205282.3248576685
1144,2200661.244376229
1145,2197170.9828134067
1146,2196199.2075834586
1147,2214351.4313637572
1148,2220409.7229246884
1149,2222813.2610360114
1150,2225660.6774715167
1151,2205192.7656803215
1152,2218246.7315786122
1153,2234734.051541207
1154,2221199.188071601
1155,2215617.3515727236
1156,2205805.920390719
1157,2195773.094759903
1158,2185446.046867904
1159,2185440.2752726674
1160,2190545.9779298785
1161,2159556.072115644
1162,2121880.2621389036
1163,2115900.6363065015
1164,2143859.0445949
1165,2139131.111240205
1166,2125316.3421137123
1167,2125138.47828377
1168,2130376.9055512855
1169,2108288.871146323
1170,2085636.760113321
1171,2096106.8608754973
1172,2090815.269678323
1173,2083293.492805721
1174,2094245.0770554494
1175,2116928.9382527256
1176,2118136.1335026985
1177,2120792.720184792
1178,2136465.1710565686
1179,2163557.383721061
1180,2171665.378745132
1181,2163800.2457732004
1182,2186672.883804685
1183,2192053.116756205
1184,2205778.709980307
1185,2227342.481528293
1186,2231067.95817975
1187,2228535.2854269934
1188,2211974.374835865
1189,2201380.816254905
1190,2183839.6338403802
1191,2183935.128906177
1192,2177928.4372894214
1193,2169050.3334736056
1194,2177998.7667505634
1195,2173154.3595244302
1196,2151375.8262106422
1197,2169685.351290664
1198,2152656.6272574323
1199,2122829.969891376
1200,2133714.72666666
1201,2185183.613452958
1202,2213226.920572165
1203,2226485.8012290234
1204,2221527.364946969
1205,2252551.588838472
1206,2273048.327006835
1207,2276064.039592957
1208,2278416.693416708
1209,2289016.089023924
1210,2273546.131744193
1211,2283878.103775985
1212,2294182.2418253035
1213,2300350.1888721143
1214,2316437.58841473
1215,2311654.059618563
1216,2296744.6326086554
1217,2306400.622124437
1218,2297437.414978827
1219,2292832.9144447884
1220,2302621.8293555947
1221,2285454.516856738
1222,2310009.0403100494
1223,2316427.3506912217
1224,2312733.846168883
1225,2320363.2412464786
1226,2324304.1621704204
1227,2338082.929545497
1228,2334051.2291127304
1229,2336820.925217746
1230,2337431.363988688
1231,2362713.6018317966
1232,2329309.079087948
1233,2330942.863953346
1234,2325650.588344349
1235,2331531.2072713077
1236,2324725.033593565
1237,2318753.264200001
1238,2305920.1679410697
1239,2307643.1218529325
1240,2313225.58947985
1241,2348834.344633592
1242,2351170.574160837
1243,2339546.5476331473
1244,2318292.637552705
1245,2291934.0026078746
1246,2295700.9344173684
1247,2301076.79798719
1248,2307826.2770584617
1249,2353524.7816334367
1250,2345866.759252221
1251,2341732.2229931513
1252,2350934.6606045268
1253,2357187.7112029265
1254,2373864.057532246
1255,2367968.7718700264
1256,2377931.9246685635
1257,2375339.842540897
1258,2360435.6432909486
1259,2368949.683643139
1260,2361453.423952583
1261,2389914.160708849
1262,2383861.2374333516
1263,2386621.0388213666
1264,2391072.8582420493
1265,2378123.0875928616
1266,2414215.9564518426
1267,2422348.1977411117
1268,2411712.4651812306
1269,2408766.6564990277
1270,2390605.456523438
1271,2386898.549540975
1272,2353983.419718492
1273,2306207.124825571
1274,2289364.924771725
1275,2306112.2893026895
1276,2277213.468067421
1277,2298895.944926606
1278,2269437.074147348
1279,2224174.3034609873
